business_id,average_daily_sales_dollar_volume,average_daily_sales_transactions,age_in_months,state,type,debt,credit_score,expense_to_income_ratio,offer_size,offer_fee
44541,2.4,10,33.0,RI,cleaner,1744.68,548.0,0.9939011345870001,90.0,9.0
44542,14.14,17,52.3,ND,delivery,68.22,598.0,0.48754458900112846,3668.0,235.0
44543,205.36,67,24.0,DC,restaurant,614.75,777.0,0.5486418495349485,54422.0,2957.0
44544,21.39,69,78.9,MS,laundromat,3899.48,555.0,0.7210619163084134,4825.0,243.0
44545,40.76,47,43.5,IA,plumber,33899.88,592.0,0.9481902227053003,2941.0,202.0
44546,15.79,62,60.5,OK,restaurant,2215.07,534.0,0.4891765844044399,3824.0,161.0
44547,25.9,87,8.7,AR,restaurant,50145.96,696.0,0.5869248929300194,952.0,66.0
44548,337.25,28,25.9,IL,auto repair,5456.83,794.0,0.7230219583467907,84780.0,8800.0
44549,261.95,16,21.4,CT,laundromat,2161.72,598.0,1.0335508576879038,13062.0,1456.0
44550,83.94,100,104.9,NV,restaurant,1660.31,544.0,0.9030370440605199,21170.0,778.0
44551,205.59,17,27.4,DE,restaurant,858.84,764.0,0.8337930786235092,46500.0,2625.0
44552,548.59,32,21.7,DC,restaurant,113.0,740.0,0.9264118144449689,81202.0,11517.0
44553,959.16,19,35.6,SD,laundromat,2700.84,597.0,0.7484812256804532,202153.0,25353.0
44554,4.4,18,76.7,TN,restaurant,638.94,713.0,0.49995719782297954,1026.0,58.0
44555,52.11,102,71.5,WI,auto repair,406.26,732.0,0.7705240169113323,11389.0,720.0
44556,10.46,11,18.6,PA,childcare center,30345.27,680.0,0.8288674449542842,315.0,34.0
44557,470.84,99,49.1,NC,childcare center,499.1,730.0,0.8168391493643762,104419.0,13849.0
44558,20.67,69,17.5,IL,restaurant,37225.48,659.0,0.5862283254540654,945.0,50.0
44559,147.9,89,16.3,OR,auto repair,1525.76,655.0,1.0347485189681997,7504.0,591.0
44560,31.72,52,39.5,WA,childcare center,9409.85,570.0,0.6513263486094358,6531.0,450.0
44561,100.04,77,102.7,SD,restaurant,4069.12,614.0,0.7879673062753718,23404.0,1323.0
44562,50.78,22,25.0,SD,childcare center,1836.74,719.0,1.0925887593534291,3783.0,151.0
44563,471.29,17,29.4,MI,childcare center,8765.84,681.0,0.6147855028201582,104059.0,13003.0
44564,12.09,10,18.8,KY,auto repair,12636.01,679.0,0.7383935879061162,775.0,33.0
44565,20.45,32,15.6,IL,restaurant,5594.55,597.0,0.1324117680523404,4495.0,247.0
44566,13.9,52,59.3,AZ,restaurant,293.5,667.0,1.0044216075066392,2990.0,178.0
44567,28.81,66,12.6,DE,plumber,32.31,604.0,0.9289875295639132,1676.0,104.0
44568,677.22,47,14.1,AR,restaurant,17506.34,625.0,0.9659220161441409,36108.0,4857.0
44569,1046.76,85,45.5,ID,restaurant,1256.47,609.0,1.150875987564865,93406.0,13061.0
44570,198.34,102,37.2,KY,restaurant,2563.98,785.0,0.4469376167082977,42762.0,2080.0
44571,68.49,49,53.7,SD,restaurant,4196.53,617.0,1.010232879448852,11998.0,516.0
44572,15.52,63,32.3,KY,laundromat,1190574.75,610.0,0.9817356592807204,466.0,52.0
44573,97.53,35,48.1,WI,delivery,690.71,566.0,0.9906941307035206,14271.0,964.0
44574,37.83,57,20.1,IA,electrician,2393.39,604.0,0.7790489185940097,5247.0,369.0
44575,266.15,77,38.5,WV,restaurant,27444.35,697.0,0.5973754946604571,57121.0,3220.0
44576,23.59,98,14.1,VA,restaurant,4318.69,636.0,0.5868718829554609,4166.0,279.0
44577,22.77,74,43.7,WA,auto repair,4563.19,741.0,0.573151015076148,4898.0,189.0
44578,34.23,57,80.4,MA,restaurant,1199.71,543.0,1.1567780826561538,6558.0,512.0
44579,19.73,79,53.8,MS,cleaner,3333.01,619.0,0.7486504430346751,4368.0,243.0
44580,134.22,79,25.8,DE,restaurant,74998.85,682.0,1.0317210688610612,6215.0,514.0
44581,657.45,75,44.5,NY,restaurant,5717.95,681.0,0.8195713825005471,149617.0,18033.0
44582,83.82,81,30.4,KY,restaurant,1007.33,673.0,0.9824595788004513,10876.0,634.0
44583,98.81,19,27.2,TN,restaurant,2264.86,645.0,0.6158160870820221,24853.0,1343.0
44584,32.2,19,73.8,NE,laundromat,63384.47,603.0,1.1434688145758334,1159.0,113.0
44585,28.7,11,46.4,SC,restaurant,3427.44,672.0,0.6928531146140043,6280.0,220.0
44586,1.79,50,57.8,MS,laundromat,1132.0,561.0,1.0850100445223214,151.0,11.0
44587,8.85,42,71.2,KY,restaurant,321.56,630.0,0.565783036291207,2192.0,71.0
44588,42.6,17,22.3,ME,plumber,959.88,710.0,0.41638660462247584,9974.0,547.0
44589,17.58,11,9.0,MI,delivery,17682.27,767.0,0.43333191956489225,3459.0,240.0
44590,18.39,79,65.1,LA,auto repair,3807.36,530.0,0.48003832084337095,4751.0,258.0
44591,300.64,57,21.5,NM,restaurant,345.24,668.0,0.4588885579624557,78244.0,8813.0
44592,143.76,85,62.1,NE,electrician,559.7,663.0,1.1830629053794957,26219.0,1606.0
44593,37.86,40,58.1,WV,movers,48.87,534.0,0.6674907679095966,9200.0,498.0
44594,44.95,61,12.6,AK,restaurant,4372.68,554.0,0.6339069696083994,6831.0,379.0
44595,124.23,93,11.5,KS,auto repair,1868.25,545.0,0.5184167461218027,23334.0,1870.0
44596,135.95,23,31.2,SD,plumber,6378.19,603.0,0.8387097870217641,22589.0,1826.0
44597,46.43,75,87.1,MO,auto repair,3711.49,721.0,0.9172265612255023,10212.0,472.0
44598,580.36,14,27.1,GA,auto repair,1361.89,839.0,1.0238244595652162,109242.0,13432.0
44599,306.87,36,19.1,NJ,restaurant,2690.21,732.0,0.887559613328227,41746.0,3295.0
44600,71.9,80,17.6,ID,auto repair,1389.32,665.0,0.31387316155927203,18326.0,972.0
44601,16.11,71,38.2,AL,restaurant,119.72,534.0,0.993089050157981,1444.0,92.0
44602,172.99,56,50.4,ID,laundromat,18825.75,692.0,0.6172484267991702,42013.0,2536.0
44603,36.78,52,15.1,LA,cleaner,205.82,619.0,0.9429944023049257,2223.0,151.0
44604,19.54,33,5.2,CT,plumber,512.24,762.0,0.8492753543212828,2332.0,151.0
44605,18.86,82,40.6,MA,plumber,2557.36,578.0,0.7623389799833639,3970.0,264.0
44606,59.25,11,35.9,SD,restaurant,2177.58,727.0,0.5074793840740104,13944.0,796.0
44607,36.43,88,38.2,IA,auto repair,2174.2,838.0,0.9948696016585958,8550.0,578.0
44608,111.89,84,17.3,NY,restaurant,851.82,796.0,0.4777749418530886,27984.0,1593.0
44609,112.14,98,39.8,IN,delivery,525.66,763.0,1.0217503591649615,24425.0,1475.0
44610,148.59,83,66.5,AR,electrician,45308.83,607.0,0.9958640651339625,34036.0,2753.0
44611,1094.63,25,30.6,NV,plumber,652.11,659.0,0.9149538588418332,195386.0,28101.0
44612,92.18,71,38.0,DE,plumber,136952.26,606.0,1.0132020639419008,3024.0,311.0
44613,315.07,80,49.8,IN,restaurant,5294.06,595.0,0.9360551705745893,70800.0,8975.0
44614,86.82,23,66.1,MI,restaurant,262.94,590.0,0.9911436441175729,21487.0,992.0
44615,845.66,32,22.7,DC,auto repair,4388.94,662.0,0.8095314384509261,154833.0,17534.0
44616,69.31,47,46.5,OR,laundromat,4342.82,665.0,1.0781787143742685,10815.0,455.0
44617,149.69,70,104.0,PA,auto repair,169456.57,598.0,1.1380358382767162,29119.0,2173.0
44618,2.91,96,28.7,ND,restaurant,65950.38,555.0,0.834748337891536,87.0,12.0
44619,67.18,105,16.1,GA,restaurant,887.13,758.0,0.7616432987602235,13019.0,718.0
44620,4.84,115,51.5,NH,restaurant,746.68,601.0,0.7724492363764489,1238.0,40.0
44621,78.44,65,38.3,ME,auto repair,130218.34,786.0,0.5119551390241243,16180.0,945.0
44622,412.0,53,28.5,RI,restaurant,12818.78,593.0,0.6777863465619672,95854.0,10861.0
44623,270.97,23,51.3,WV,laundromat,4042.56,523.0,0.7505749420909126,58623.0,7144.0
44624,62.56,18,66.7,OK,auto repair,2499.7,590.0,0.6742685519629001,15227.0,705.0
44625,11.74,20,38.0,CO,restaurant,873.42,689.0,0.379700420346635,2720.0,176.0
44626,58.03,59,13.0,AL,childcare center,2455.92,793.0,0.9840333806500328,6169.0,218.0
44627,711.34,22,21.1,LA,restaurant,2955.93,696.0,0.30222124529826466,154847.0,20628.0
44628,44.91,66,72.4,TN,cleaner,2249.1,646.0,1.0056744078705053,9941.0,370.0
44629,125.95,86,91.2,TX,restaurant,4833.83,594.0,0.6298620479981354,33051.0,2225.0
44630,34.32,63,31.8,DE,restaurant,11621.67,547.0,0.4978488329669906,8654.0,295.0
44631,1.29,72,42.0,ME,laundromat,139.11,622.0,0.44816728345559065,293.0,10.0
44632,168.72,24,6.7,TN,restaurant,2522.47,651.0,0.7929665129174649,15936.0,774.0
44633,19.04,42,106.3,NH,restaurant,80130.24,774.0,0.8490896952426625,1187.0,70.0
44634,270.83,103,36.7,KY,restaurant,2287.97,543.0,0.9475471425530303,28093.0,2923.0
44635,10.34,29,18.6,CO,cleaner,279.75,558.0,0.6407131477337086,1958.0,121.0
44636,28.47,15,16.2,TX,auto repair,26133.46,559.0,1.061938977275883,870.0,118.0
44637,68.45,66,82.4,NC,laundromat,1963.98,627.0,0.4510291289891661,15683.0,957.0
44638,15.0,100,29.7,MI,plumber,5196.34,662.0,0.584057205022115,3007.0,164.0
44639,369.6,116,21.1,MA,restaurant,728.9,618.0,0.8959649576732659,40641.0,3930.0
44640,62.99,89,11.7,CT,restaurant,442.26,591.0,0.9834121974624153,2589.0,232.0
44641,43.19,75,13.5,DC,restaurant,22490.5,688.0,1.0371658719247916,1545.0,141.0
44642,42.64,79,24.1,MS,auto repair,16864.94,635.0,0.8696839355718758,3644.0,275.0
44643,6.4,21,54.0,VT,restaurant,131.69,633.0,0.9955893154992983,1203.0,47.0
44644,79.39,81,25.9,SD,restaurant,123.07,662.0,0.6600087217047992,17670.0,890.0
44645,3.22,100,29.3,ME,delivery,3502.6,725.0,0.7918740063257107,288.0,11.0
44646,26.84,60,34.2,HI,auto repair,192362.1,739.0,1.1314468710548973,805.0,120.0
44647,6.63,40,94.5,VT,restaurant,10288.96,787.0,0.4066305418720343,1457.0,86.0
44648,54.78,108,24.8,DC,restaurant,4558.96,689.0,0.8211208804308815,8761.0,622.0
44649,91.62,34,71.9,MA,restaurant,942.49,526.0,1.005471011531094,20473.0,1667.0
44650,204.55,31,11.1,ID,auto repair,35.45,592.0,0.9229657955044819,10860.0,947.0
44651,249.32,73,22.3,NE,restaurant,74.08,579.0,0.8894547188835128,21077.0,1480.0
44652,1.98,89,38.9,AL,restaurant,1442.31,593.0,0.8088684162414883,235.0,13.0
44653,192.1,88,20.3,KY,plumber,675.45,573.0,0.592082611513661,41616.0,4093.0
44654,63.66,38,50.6,KS,restaurant,162116.29,632.0,0.7917295942781175,2265.0,181.0
44655,34.74,36,78.0,OK,delivery,4238.82,704.0,0.8692958957504202,7874.0,314.0
44656,19.21,75,35.8,NC,auto repair,758.3,565.0,0.735655414605397,3695.0,227.0
44657,34.0,17,84.4,NM,restaurant,101.32,573.0,0.7991689725482597,8370.0,327.0
44658,15.39,68,60.2,ID,restaurant,8406.31,631.0,0.9348781521771679,3471.0,125.0
44659,46.34,75,80.5,OH,auto repair,403.8,642.0,0.7667145093497751,10847.0,484.0
44660,224.32,50,88.7,ME,laundromat,4766.64,793.0,0.25515593259318237,56827.0,3178.0
44661,13.52,42,107.7,ME,auto repair,6143.13,570.0,1.0126539975830209,3058.0,132.0
44662,13.95,77,54.6,CO,restaurant,76564.02,657.0,0.9801376559253693,419.0,60.0
44663,14.24,44,26.3,SC,plumber,5027.32,643.0,0.4811622783050301,3536.0,111.0
44664,63.63,53,9.0,SC,electrician,26123.61,658.0,0.6745488858331306,7601.0,479.0
44665,1956.66,78,44.3,WY,restaurant,419.45,604.0,0.5318537782790723,472389.0,64914.0
44666,35.55,92,15.3,CT,restaurant,10258.09,637.0,0.909745620420358,2036.0,155.0
44667,61.47,84,24.4,OH,childcare center,4792.81,622.0,0.664906199664891,12409.0,895.0
44668,12.58,69,69.7,AK,restaurant,11406.72,638.0,1.1894232923538777,1088.0,66.0
44669,70.26,44,85.9,MA,laundromat,5179.51,631.0,0.6007518135450545,17705.0,743.0
44670,16.95,88,46.1,RI,restaurant,15822.3,580.0,1.0294023008809612,835.0,55.0
44671,419.48,94,13.6,ND,electrician,408.11,641.0,0.956531479386499,25804.0,2613.0
44672,17.28,58,8.5,CA,restaurant,337.04,666.0,0.7578232563458775,2128.0,112.0
44673,72.67,21,28.4,OK,restaurant,40782.6,688.0,0.7283389369259398,12590.0,690.0
44674,3041.72,60,77.1,GA,childcare center,135.24,729.0,0.9973363098716617,738903.0,85277.0
44675,867.45,59,25.0,OR,restaurant,29168.96,628.0,0.8442790193492008,140476.0,16359.0
44676,14.36,31,50.9,HI,restaurant,960.72,707.0,1.0464027602387997,2614.0,90.0
44677,440.73,98,15.0,MO,cleaner,165.98,621.0,0.8607059866666231,41164.0,4709.0
44678,1031.84,95,38.2,WY,cleaner,7006.05,656.0,0.6264799906974575,271665.0,36507.0
44679,17.14,68,39.7,LA,auto repair,782.41,660.0,0.1895313649213056,4149.0,257.0
44680,168.49,19,9.2,MA,restaurant,22466.31,614.0,0.7012673101468223,21106.0,1713.0
44681,4.7,65,52.1,SC,auto repair,2545.36,524.0,1.0700067216762748,291.0,28.0
44682,41.41,66,100.2,ND,restaurant,744.22,588.0,1.126032049596216,10730.0,401.0
44683,406.67,51,35.6,UT,auto repair,51.93,689.0,0.8523984841501413,76907.0,10074.0
44684,79.18,25,28.9,IL,restaurant,8370.66,744.0,0.3538493129853058,17168.0,632.0
44685,8.72,52,65.3,NC,restaurant,13277.67,627.0,0.8793724588224782,997.0,39.0
44686,77.83,12,47.4,ME,cleaner,40061.24,646.0,0.7029132984169056,19218.0,791.0
44687,40.54,104,53.5,VT,electrician,14074.45,701.0,0.9248369880232247,8480.0,295.0
44688,110.98,59,83.1,AK,auto repair,1936.48,538.0,0.7011737462200875,29574.0,1318.0
44689,284.15,8,55.1,DC,delivery,2694.03,664.0,0.798472888761859,65114.0,4905.0
44690,52.07,45,48.0,AZ,childcare center,776.58,626.0,0.857544279273157,10287.0,372.0
44691,34.09,31,90.3,AZ,restaurant,258.42,626.0,1.1025565612541102,7291.0,345.0
44692,211.97,10,91.0,RI,restaurant,45.51,698.0,0.7222850552484684,47309.0,1817.0
44693,40.0,91,65.9,NE,plumber,571.62,622.0,0.9367380975516489,10442.0,658.0
44694,71.35,29,21.8,MN,cleaner,1887.14,635.0,1.0589675562258947,3800.0,278.0
44695,371.97,86,24.9,RI,plumber,14787.09,643.0,0.5578607682055338,93589.0,10890.0
44696,35.75,69,25.0,NM,restaurant,85942.53,591.0,0.5929671376607502,1191.0,97.0
44697,88.02,65,57.3,CT,restaurant,2621.6,705.0,0.9005278482836709,20746.0,907.0
44698,140.78,20,19.6,MA,plumber,61367.41,565.0,0.7012534462543537,13515.0,782.0
44699,79.8,100,8.5,WA,restaurant,6966.94,669.0,0.6510768482980283,14404.0,647.0
44700,3.75,76,15.3,VT,restaurant,3421.69,681.0,1.0724619899543235,118.0,11.0
44701,190.53,47,49.7,IA,auto repair,985.12,553.0,0.6254467045450379,50708.0,4547.0
44702,12.26,17,52.1,TX,laundromat,3814.29,540.0,0.9631192111477075,1681.0,125.0
44703,59.78,58,81.7,IA,laundromat,46031.36,628.0,0.47755329307778954,12923.0,723.0
44704,79.39,58,42.2,DC,electrician,459.69,564.0,1.0296493984197557,9694.0,615.0
44705,115.34,109,36.4,AL,plumber,21030.63,717.0,0.9138396958530467,23518.0,1678.0
44706,21.33,101,71.4,SD,auto repair,9168.35,551.0,0.926502291253241,4296.0,147.0
44707,45.65,74,41.8,SD,restaurant,5854.6,593.0,0.8038819585451303,10407.0,593.0
44708,40.44,23,22.7,RI,plumber,77.42,699.0,0.5326706080500754,8402.0,374.0
44709,11.65,92,99.5,AR,laundromat,4268.74,617.0,0.9673129707833046,2454.0,123.0
44710,243.65,16,88.0,CA,restaurant,13527.84,571.0,0.9850679291121195,62328.0,6115.0
44711,494.14,28,10.1,SD,childcare center,8262.22,697.0,0.9153778306464976,37948.0,4071.0
44712,252.64,25,69.5,OR,auto repair,4495.1,727.0,0.49277478481250014,55563.0,2977.0
44713,1901.8,60,41.1,MI,restaurant,16110.58,597.0,0.6790952305172467,493766.0,63489.0
44714,58.1,70,41.7,CT,movers,6.55,691.0,0.6796901361882046,14722.0,644.0
44715,8.09,65,26.1,CT,auto repair,18999.78,659.0,0.6579284319934333,282.0,20.0
44716,427.65,91,13.8,NE,restaurant,5465.99,578.0,0.9264788505332755,22615.0,2215.0
44717,48.98,63,22.5,MN,restaurant,7266.97,676.0,1.0431062767060038,2951.0,230.0
44718,183.81,78,53.4,ID,restaurant,276.13,605.0,0.49533613935835347,47996.0,2946.0
44719,20.17,112,35.0,OH,restaurant,1062.05,578.0,0.7622743958725912,4250.0,150.0
44720,60.92,104,11.3,WA,restaurant,162.12,686.0,0.43496609599389374,15854.0,911.0
44721,241.75,21,61.3,HI,delivery,3467.01,801.0,0.8640763574052982,58961.0,3582.0
44722,299.5,51,57.9,IA,auto repair,390.46,670.0,0.9053575461388854,77561.0,10585.0
44723,48.85,33,70.8,OH,delivery,8141.34,630.0,0.8181319341108112,11026.0,583.0
44724,104.57,94,33.3,NM,plumber,760.81,670.0,0.8740896036599155,19285.0,1119.0
44725,47.89,71,28.2,LA,restaurant,5804.29,536.0,0.49083447709083466,9907.0,633.0
44726,36.3,35,20.7,MS,auto repair,283.1,663.0,0.927738511899953,3460.0,171.0
44727,200.45,46,38.1,ME,auto repair,15364.22,577.0,0.6745083870367224,42398.0,3689.0
44728,9.11,51,30.5,WA,auto repair,18210.79,747.0,0.7928191664464461,361.0,13.0
44729,47.57,35,62.2,ME,movers,1441.58,618.0,0.7805442467690447,12171.0,447.0
44730,4.91,75,15.4,MA,restaurant,4281.77,710.0,0.6152201869065311,720.0,25.0
44731,132.09,44,78.5,UT,plumber,1563.42,662.0,0.9006819061469453,35265.0,2190.0
44732,73.16,18,72.8,OK,plumber,938.89,591.0,1.0921105685963315,17772.0,837.0
44733,5.61,93,23.5,IA,auto repair,396.99,810.0,0.8878674760533388,1064.0,41.0
44734,63.71,99,58.0,MS,delivery,3513.77,652.0,1.0429973489793098,12446.0,648.0
44735,224.29,9,80.9,WI,plumber,974.15,792.0,0.9299409725602852,59734.0,3390.0
44736,433.96,14,75.8,HI,electrician,336.64,751.0,0.5595830237171576,111262.0,5003.0
44737,7.78,46,72.3,UT,auto repair,1379.55,602.0,1.0997084186878092,1689.0,119.0
44738,49.89,64,63.9,CT,auto repair,68289.71,626.0,0.6183399348190112,11649.0,496.0
44739,7.13,89,43.8,CA,restaurant,14366.4,700.0,0.6472466716342459,781.0,37.0
44740,799.8,24,40.7,AZ,restaurant,2849.56,548.0,0.6869966480251898,159110.0,23493.0
44741,44.54,54,9.1,SC,restaurant,4030.47,540.0,0.8149224467263867,2428.0,158.0
44742,150.44,52,18.8,NC,auto repair,1254.29,589.0,0.8755352376592183,12573.0,809.0
44743,30.71,79,110.2,PA,restaurant,93006.36,574.0,1.0406771421002667,1631.0,111.0
44744,102.24,59,74.5,NH,restaurant,33685.92,518.0,1.0729474718518368,19065.0,1457.0
44745,280.06,15,32.0,ND,auto repair,4220.33,634.0,0.879845957198865,46595.0,5087.0
44746,1.27,14,94.7,MD,laundromat,101114.77,572.0,1.1445108234287804,38.0,5.0
44747,21.89,58,40.2,WY,auto repair,223202.09,570.0,0.9965713246506323,657.0,85.0
44748,114.71,52,72.3,MA,cleaner,10231.9,748.0,1.0990727303227144,29258.0,1308.0
44749,112.32,58,40.6,GA,auto repair,4040.89,596.0,0.883334226751746,22696.0,2094.0
44750,43.25,97,86.1,KY,restaurant,6708.82,740.0,1.0271390789739827,11348.0,565.0
44751,266.81,90,46.2,NJ,plumber,6825.47,631.0,0.3257655296842577,61382.0,4331.0
44752,474.12,67,11.5,GA,electrician,5903.82,566.0,0.7650290028717762,41521.0,4252.0
44753,32.79,70,104.1,NE,restaurant,149036.02,551.0,0.5546088376068793,1752.0,85.0
44754,14.07,78,9.7,OR,restaurant,15707.69,747.0,0.9427306692994218,478.0,37.0
44755,196.14,76,54.8,TN,restaurant,1411.35,635.0,0.6381442982001639,50357.0,1889.0
44756,151.0,37,71.8,GA,restaurant,2634.71,547.0,0.8751955687220618,32702.0,1657.0
44757,195.72,70,15.9,RI,electrician,3549.67,563.0,0.6048354072557443,33644.0,3007.0
44758,54.48,93,36.6,VA,movers,5117.8,690.0,0.7753177111725591,13679.0,902.0
44759,17.55,31,11.7,PA,laundromat,207.9,715.0,0.5654606548292864,4134.0,171.0
44760,5.38,96,45.4,AR,auto repair,655.41,770.0,1.0625097314412018,1012.0,71.0
44761,25.95,23,94.5,CA,movers,7495.8,713.0,0.8051204291565971,6769.0,208.0
44762,46.34,88,23.3,VT,cleaner,6093.97,659.0,1.0919979303907381,2264.0,197.0
44763,60.01,13,50.2,SC,restaurant,173477.34,620.0,1.0307095253370433,1813.0,232.0
44764,123.22,17,61.2,IN,auto repair,5366.96,553.0,0.691328885416378,30607.0,1389.0
44765,617.77,57,17.9,OH,laundromat,36246.47,718.0,1.1382582203816363,28420.0,2527.0
44766,42.13,48,52.5,VA,restaurant,19796.86,574.0,0.23191347795416808,9279.0,348.0
44767,20.11,25,20.0,TN,laundromat,1264.79,580.0,0.8832635133607221,1460.0,109.0
44768,181.45,63,51.9,IN,childcare center,4399.99,541.0,1.0317138699597674,29086.0,3295.0
44769,69.56,26,44.2,TN,restaurant,697.4,636.0,0.8082514880602572,17514.0,1154.0
44770,25.45,10,45.0,KY,restaurant,2024.35,574.0,0.9851517739685631,3432.0,205.0
44771,181.58,32,10.4,IL,auto repair,59220.14,757.0,0.794827073518109,22910.0,1649.0
44772,172.02,70,27.4,LA,restaurant,2046.16,530.0,0.841797590964903,18469.0,1630.0
44773,11.11,108,105.4,OH,restaurant,14786.2,583.0,0.9590953620687543,2629.0,128.0
44774,134.8,100,18.1,OR,auto repair,10133.26,619.0,0.7204798684712331,19732.0,1008.0
44775,66.6,91,28.4,LA,plumber,681.91,574.0,0.7771618540759696,11248.0,498.0
44776,10.31,35,36.6,NV,restaurant,13511.61,624.0,0.6086221362378539,1447.0,104.0
44777,928.15,30,13.6,TN,auto repair,6993.03,674.0,0.6004427428373965,191756.0,28279.0
44778,91.64,98,12.4,IL,restaurant,3584.8,793.0,0.9490882603796839,11419.0,745.0
44779,10.5,46,33.8,AL,childcare center,110.77,536.0,0.4849850760910839,2537.0,100.0
44780,72.69,95,73.3,WV,restaurant,3282.95,607.0,1.064173315671617,15684.0,745.0
44781,38.75,56,52.1,NJ,restaurant,6573.66,733.0,0.6635895242760688,9843.0,354.0
44782,69.76,52,30.6,MN,childcare center,1502.22,665.0,1.1110788131215457,4677.0,286.0
44783,72.6,45,43.8,WA,auto repair,1907.96,618.0,0.7710235493971257,18016.0,919.0
44784,338.8,67,40.8,IA,auto repair,2695.15,641.0,0.656861370522411,72049.0,7291.0
44785,709.94,21,48.9,IL,restaurant,41038.86,658.0,0.8266244172883593,170456.0,24480.0
44786,96.65,31,78.2,NJ,auto repair,570.43,618.0,0.9393161542024239,23288.0,758.0
44787,25.19,13,16.3,AR,auto repair,4565107.85,630.0,0.9565978685759511,756.0,92.0
44788,26.29,60,22.1,MD,cleaner,37047.04,612.0,1.0069661774951038,812.0,87.0
44789,29.23,15,89.0,IL,restaurant,35562.06,517.0,0.6521391948239846,7491.0,268.0
44790,330.17,7,76.1,UT,auto repair,120.45,633.0,1.0259294406910706,76837.0,10101.0
44791,85.02,65,7.0,FL,movers,863.07,590.0,0.9381855662180376,3703.0,334.0
44792,43.11,32,41.6,WV,cleaner,5330.58,775.0,0.4061487792023809,10731.0,686.0
44793,11.04,78,52.7,FL,restaurant,157.7,647.0,0.7639528285632763,2701.0,134.0
44794,338.24,60,39.7,NE,laundromat,2164.53,522.0,0.8337054962815055,56363.0,6464.0
44795,163.48,52,116.4,WV,childcare center,324.24,626.0,0.5879391953637211,35258.0,2073.0
44796,7.34,86,67.3,VT,restaurant,342986.25,544.0,0.835254185302645,220.0,32.0
44797,55.12,36,59.3,IN,restaurant,1282.13,592.0,0.9231493082366695,13590.0,1013.0
44798,19.35,18,13.1,WI,restaurant,1414.66,542.0,0.8793077799921646,952.0,72.0
44799,73.18,28,54.7,OH,restaurant,174.63,617.0,0.6263764893868718,15575.0,515.0
44800,307.61,77,28.8,MD,childcare center,611.68,734.0,0.7719017133177326,69883.0,8159.0
44801,337.92,72,69.2,HI,restaurant,14441.04,561.0,0.9969866525066486,81890.0,10150.0
44802,38.86,61,88.8,MT,cleaner,992.99,753.0,0.9466275488562194,8284.0,334.0
44803,39.82,44,7.7,IN,restaurant,792.64,638.0,1.1248722205893116,1320.0,130.0
44804,115.24,14,13.7,SC,restaurant,2136.03,684.0,0.9519467860056258,8773.0,417.0
44805,308.58,47,66.2,OH,electrician,4059.72,694.0,1.1800259835127687,57671.0,7402.0
44806,214.91,78,37.0,MT,cleaner,1620.43,546.0,0.9693238295845612,24355.0,2913.0
44807,19.45,56,13.9,OK,restaurant,6573.26,804.0,0.8158005553672211,3117.0,170.0
44808,7.56,31,31.7,GA,auto repair,14683.19,634.0,0.2751681431222396,1633.0,106.0
44809,52.77,23,112.9,IL,restaurant,42325.77,726.0,0.480152395743141,13174.0,614.0
44810,101.68,36,14.6,NH,laundromat,32.53,593.0,0.46897478788773644,21737.0,1216.0
44811,83.09,44,29.2,TX,cleaner,94862.27,623.0,0.6930171337802832,7917.0,583.0
44812,33.88,46,14.3,RI,restaurant,711.06,758.0,0.8358701096052568,5399.0,214.0
44813,119.19,73,65.7,GA,plumber,132.98,609.0,0.5853358463830403,28089.0,1170.0
44814,11.02,71,25.8,WA,restaurant,523.63,588.0,0.8315406143016143,1568.0,101.0
44815,34.21,59,32.2,NV,laundromat,1113.42,579.0,0.5268250103967101,7267.0,491.0
44816,79.31,59,42.3,MI,electrician,3563.45,557.0,0.8233799929501774,17689.0,1478.0
44817,26.07,90,68.5,OH,restaurant,242.86,573.0,0.6507853805451791,6566.0,209.0
44818,335.06,39,72.7,IL,plumber,1713.29,658.0,0.6391598703458252,89097.0,5668.0
44819,95.32,86,10.7,NE,auto repair,10400.71,626.0,0.9022344893442132,5401.0,351.0
44820,116.39,14,1.8,NV,auto repair,88474.45,580.0,0.8662890692139262,3702.0,433.0
44821,95.94,120,64.4,UT,restaurant,735.35,756.0,0.8117708775893517,23404.0,1528.0
44822,74.34,72,104.8,MA,electrician,502.82,683.0,1.1255169535331304,19717.0,750.0
44823,1464.34,40,62.4,IA,restaurant,5462.36,651.0,0.5774425524798333,392500.0,58194.0
44824,2574.01,100,39.0,KS,electrician,504.57,713.0,0.2922886642340383,563192.0,81391.0
44825,211.25,58,9.1,IA,delivery,38517.01,607.0,0.5632696507915785,34402.0,3232.0
44826,35.34,134,25.0,WI,plumber,3089.38,533.0,0.8840692887122926,2933.0,206.0
44827,4.53,15,37.0,AL,laundromat,258.4,551.0,1.1733874638668207,202.0,22.0
44828,3.24,59,32.5,VT,auto repair,196836.59,684.0,0.973146974012471,97.0,12.0
44829,2.01,88,32.8,CA,cleaner,564.86,552.0,0.5773186308591195,458.0,25.0
44830,67.58,6,6.9,OH,electrician,485.15,704.0,0.6068482935427153,14938.0,983.0
44831,12.66,49,56.2,CO,plumber,21379.18,722.0,0.8608438110022961,1301.0,73.0
44832,105.81,55,13.5,NY,restaurant,28693.34,610.0,0.9476439220545246,4384.0,270.0
